device_label,window_id,time_block_id,start_timestamp,end_timestamp,iat_0,iat_1,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,iat_9,iat_10,iat_11,iat_12,iat_13,iat_14,iat_15,iat_16,iat_17,iat_18,iat_19,iat_20,iat_21,iat_22,iat_23,iat_24,iat_25,iat_26,iat_27,iat_28,iat_29,iat_30,iat_31,iat_32,iat_33,iat_34,iat_35,iat_36,iat_37,iat_38,iat_39,iat_40,iat_41,iat_42,iat_43,iat_44,iat_45,iat_46,iat_47,iat_48,iat_49,iat_50,iat_51,iat_52,iat_53,iat_54,iat_55,iat_56,iat_57,iat_58,iat_59,iat_60,iat_61,iat_62,iat_63,iat_64,iat_65,iat_66,iat_67,iat_68,iat_69,iat_70,iat_71,iat_72,iat_73,iat_74,iat_75,iat_76,iat_77,iat_78,iat_79,iat_80,iat_81,iat_82,iat_83,iat_84,iat_85,iat_86,iat_87,iat_88,iat_89,iat_90,iat_91,iat_92,iat_93,iat_94,iat_95,iat_96,iat_97,iat_98,iat_99,iat_100,iat_101,iat_102,iat_103,iat_104,iat_105,iat_106,iat_107,iat_108,iat_109,iat_110,iat_111,iat_112,iat_113,iat_114,iat_115,iat_116,iat_117,iat_118,iat_119,iat_120,iat_121,iat_122,iat_123,iat_124,iat_125,iat_126,iat_127
SamsungCamera,0,0,1479772812.768274,1479773041.793267,0.161620498,0.002596581,1.932053303,0.000229810,0.000190002,0.000168071,0.000162112,0.000157821,0.000159012,3.216761317,0.150226933,0.241331558,0.001119225,1.571912763,0.649937447,0.001114463,0.633531975,0.000224088,0.000564655,0.000171170,0.000140895,0.007080937,0.000192862,1.418589004,3.083690397,0.151680271,0.002476960,1.791731455,0.001103507,0.630346269,0.000223135,0.000184996,0.000174984,0.000203827,0.000161158,0.000165925,3.000947195,1.321781462,1.004499056,0.097560398,0.101313838,0.010576859,0.050165415,0.003858503,0.001257344,0.000062941,0.012690031,0.002111827,0.000194054,0.000061033,0.004933802,0.004103574,0.001177333,0.000073907,0.003753998,0.001219244,0.008665340,0.005381383,0.000632801,0.014762569,0.060716843,0.150162509,0.001234246,1.792101740,0.001114224,0.614170053,0.000228856,0.000613025,0.000171885,0.000142087,0.000142803,0.004326745,3.219292541,0.156017661,0.002410127,1.792333814,0.003359391,0.602218641,0.000228856,0.000192147,0.000202873,0.000165925,0.000161158,0.000160920,1.820848588,2.988153122,0.150148763,0.002747097,1.791510291,0.001068259,0.603563777,0.000224088,0.000231954,0.000169978,0.000163065,0.000161873,0.000163065,2.261259625,0.985830253,2.692335978,0.159498999,0.002285252,1.792202869,0.001125417,0.578997102,0.000223850,0.000195961,0.000168071,0.000159012,0.000161873,0.000255075,3.221382161,0.150249296,0.002248380,0.544023536,0.947838623,1.309219421,0.001154471,0.578934162,0.000236960,0.000182135,0.000177844,0.003562772,0.000177844,0.000158060,2.627293119,0.170408467,0.001190192
SamsungCamera,1,0,1479773041.794304,1479773268.221602,0.001036345,0.001066593,0.001445916,0.001216148,0.000409042,0.000964415,0.001332110,0.000856748,2.488229961,0.150119422,0.001152328,1.792688870,0.002265270,0.565460366,0.000209071,0.000174984,0.000178083,0.000177844,0.000188094,0.000171885,3.222806935,0.150045347,0.002294291,1.792377617,0.001112319,0.565520638,0.000224088,0.000184757,0.000169025,0.000164972,0.000166164,0.000177844,2.689536539,1.269744255,2.176507022,0.171402833,0.003216810,1.791256876,0.001063259,0.535521539,0.009154017,0.000203112,0.000172838,0.000173077,0.000174984,0.000184996,3.223907225,0.149981734,0.243306154,0.001180190,1.227807603,1.197615665,0.003252694,0.540339167,0.000292020,0.000193815,0.000187141,0.000188810,0.000187141,0.000185949,1.251861954,2.797668158,0.096334985,0.111920710,0.002417026,0.003623351,0.000303938,0.004130405,0.000091072,0.000061987,0.001580896,0.010397552,0.001869361,0.035743585,0.001569707,0.003719082,0.000071999,0.006536531,0.000868659,0.000073907,0.006179985,0.012526171,0.000939642,1.935868011,0.150150405,0.002433198,1.791445741,0.002333301,0.530075697,0.000251023,0.000185949,0.000185949,0.000179036,0.000179990,0.000199060,3.225376485,0.150261399,0.002264556,1.791753787,0.004747784,0.511258879,0.000215031,0.000179036,0.000180944,0.000179036,0.000175938,0.000184042,3.188535161,0.566802540,0.162428279,0.158903651,0.240062752,0.008553535,1.744446659,0.001163283,0.501870460,0.000253884,0.005766423,0.000202873,0.000179990,0.000179036,0.000177844,3.226725187,0.149991174,0.004250778,1.767510859,0.131820887,0.001359016
SamsungCamera,2,0,1479773268.863034,1479773504.498280,0.495569060,0.000259842,0.000187141,0.000180944,0.000472910,0.000200013,0.000187856,2.071305911,2.906271408,0.150151430,0.003906240,1.791115253,0.002388246,0.487581886,0.000248163,0.000450748,0.000205019,0.002534751,0.000200013,0.000179036,3.228191336,0.150073049,0.001425918,1.296503956,0.101410569,0.208040408,0.013449183,0.004917906,0.000128023,0.008569137,0.000594916,0.000066040,0.003482945,0.007794442,0.002429155,0.045471280,0.001954076,0.002653414,0.002815095,0.001636596,0.000414047,0.000065802,0.005156788,0.012223100,0.001325920,1.063721995,0.001101364,0.465240412,0.000215031,0.000180944,0.000174031,0.000179036,0.000179036,0.000187856,3.218698054,0.238949863,0.150098904,0.240868640,0.001184239,0.725415508,1.540908896,0.001119463,0.459387410,0.000255075,0.000190955,0.000190955,0.000185949,0.000466953,0.000204065,3.229869215,0.149982554,0.002278354,1.792398426,0.005687958,0.451252022,0.000227902,0.000190955,0.000176891,0.000160204,0.000161873,0.000160920,2.395492858,0.173776829,2.716075175,0.150048836,0.003986033,1.792227018,0.001080406,0.435884365,0.001072547,0.000190955,0.000167117,0.000161873,0.000159966,0.000167117,3.231408202,0.149968805,0.002394192,1.791957416,0.002134903,0.428586972,0.002301427,0.000149954,0.000118010,0.000118964,0.003969172,0.000194054,3.232418541,0.152893561,0.001530906,1.793144675,0.001480913,0.398228254,0.003592705,0.000180944,0.000150908,0.000149954,0.000154006,0.000153053,0.730626919,1.438153153,3.048312912,0.150016209,0.237554329,0.012936007,0.320531621,0.112364865,0.202237719
SamsungCamera,3,0,1479773504.500337,1479773688.660233,0.002054725,0.002459123,0.002821989,0.012502390,0.001069451,0.000082013,0.001782496,0.013636646,0.001253058,0.009075816,0.007078806,0.002054963,0.007626938,0.003434951,0.002180582,0.000061987,0.005810276,0.008694886,0.000900578,1.592706746,0.003302598,0.376416520,0.000196915,0.006756319,0.000192862,0.000162112,0.000159012,0.002092793,2.790151649,1.453600828,1.917566093,0.166762786,0.002558770,1.791701452,0.001021340,0.369892606,0.000529865,0.000170931,0.000144947,0.000153053,0.000154006,0.000144947,1.778659885,3.019170728,0.150081668,0.003023341,1.791579447,0.006483947,0.374433971,0.002823892,0.000192147,0.000164019,0.000159966,0.000159966,0.000159966,3.234870069,0.150148763,0.008584029,1.790419892,0.001484960,0.367374115,0.000422866,0.000164972,0.005610196,0.000184042,0.000162112,0.000163781,1.754549028,1.770346683,2.757698531,0.150057454,0.006981502,1.792039611,0.001137325,0.343697470,0.003127210,0.000197867,0.000157106,0.000164019,0.000159966,0.000161873,3.061522867,0.090826675,0.103884259,0.003880354,0.001280203,0.001846277,0.000608736,0.001511861,0.004034001,0.002980555,0.006825465,0.006296322,0.000058887,0.000056026,0.000810771,0.000065802,0.003298559,0.003707205,0.002886893,0.001281156,0.002907813,0.001196145,1.061074119,0.845146989,0.480359268,0.150251141,0.001929090,1.792760128,0.004078642,0.320916205,0.002131573,0.000184996,0.000168071,0.000164972,0.000160920,0.000162112,3.237667308,0.150080847,0.002647468,1.717048826,0.001484007,0.000188094,0.000160920,0.000159012,0.000161873,0.000164019,0.361403864
SamsungCamera,4,0,1479773688.661359,1479773958.347678,0.001125417,3.252627759,0.151367394,0.001433061,1.715223762,0.000239820,0.000181182,0.000176891,0.000162112,0.000158774,0.000160204,0.369371355,0.001878404,1.983664525,1.931959743,2.616610487,0.150055607,0.001675631,1.710633119,0.007158347,0.000188810,0.000157106,0.000158060,0.000158774,0.000161158,0.380119977,0.001111366,3.252671112,0.157536140,0.002756131,1.706749541,0.007881022,0.000218844,0.000184042,0.000170931,0.000164972,0.000160920,0.000161158,0.279892840,3.258745129,0.150250321,0.006839437,1.704252145,0.021145033,0.000191909,0.000158060,0.000159966,0.000159966,0.000163065,0.390611211,0.001125417,2.468190203,0.097524066,0.112005550,0.005467936,0.003361530,0.004432141,0.005371424,0.000245064,0.000066994,0.003033325,0.017503904,0.000980611,0.017341769,0.011269252,0.002495748,0.007603040,0.001096363,0.000510086,0.000077006,0.001924093,0.009142913,0.001286394,2.690975582,0.150170101,0.242519440,0.001622790,1.648558632,0.000222896,0.000960603,0.000144947,0.000118010,0.008410510,0.000179990,2.785941984,1.930478993,1.663041972,0.150134811,0.243394006,0.003207779,1.644194660,0.004400332,0.000190002,0.000157821,0.000158060,0.000159012,0.000169025,0.433936519,0.001423061,3.252856173,0.150312277,0.002382062,1.578377296,0.222155057,0.297839100,0.000226948,0.000183088,0.000178798,0.000901769,0.000172838,0.000154960,3.274192608,0.149935355,0.002372071,1.692481917,0.000224804,0.004627235,0.000193100,0.000164019,0.000160920,0.000159966,0.445188935,0.001070403,3.252953143,0.150188157,0.001319253,1.688099744,0.007152192
SamsungCamera,5,0,1479773958.348632,1479774164.148651,0.000953696,0.000185949,0.000156867,0.000159012,0.000164019,1.863665315,0.101794600,0.108411263,0.001418061,0.001371873,0.003894603,0.001202099,0.001475913,0.003299509,0.000933688,0.004985521,0.002590635,0.000515805,0.013188745,0.000906533,0.000826732,0.003951125,0.000966559,0.002961537,0.000156152,0.003032374,0.000927495,0.005062144,2.638256587,2.046362783,0.150002460,0.002343291,0.694405358,1.477209915,0.000224804,0.000174984,0.000172123,0.000159966,0.000157821,0.000163065,0.483156815,0.002877859,3.252566267,0.149989532,0.002274547,1.680014714,0.006075486,0.001384016,0.000186903,0.000159012,0.000159012,0.000162112,1.916947323,1.481609493,2.850320820,0.150239038,0.240759576,0.001091361,1.624675246,0.000226948,0.005228180,0.000187141,0.000155914,0.001291156,0.000194054,0.500548606,0.015768011,3.252134069,0.150015183,0.002698354,1.674827434,0.004481036,0.000179036,0.000151861,0.000152099,0.000150908,0.000149001,3.278013944,0.150084130,0.243129679,0.003149075,1.302954298,0.098021135,0.106720269,0.001129228,0.005446121,0.000060079,0.011289054,0.003948274,0.000070807,0.000166164,0.000059841,0.001274251,0.001633740,0.002098741,0.001448059,0.003571562,0.006510713,0.000066040,0.000059841,0.002286441,0.017149138,0.000949647,0.730824855,0.000226948,0.000757646,0.000193100,0.000164972,0.000160920,0.000158060,0.527029967,0.001027533,3.253745898,0.150059096,0.002372310,1.662239440,0.000210978,0.003447068,0.000190002,0.000156867,0.000159966,0.000162112,1.877785165,0.913428191,2.008098471,2.571539966,0.150091927,0.001637547
SamsungCamera,6,0,1479774168.419868,1479774373.776763,1.662261286,0.000189048,0.000190002,0.000169025,0.000157821,0.000156152,0.000151861,0.547754353,0.010232371,3.252532085,0.150139120,0.001105413,1.659742001,0.000210978,0.000174031,0.000178798,0.000156152,0.000152814,0.000155198,3.281246080,0.150026469,0.239400347,0.001293062,1.603347214,0.002489803,0.000149001,0.000115149,0.000114911,0.000111097,0.000115864,0.563385768,0.001030629,1.113291300,0.106905609,0.104893965,0.002265508,0.007150298,0.000031947,0.011781398,0.001067545,0.000061033,0.002671247,0.013006139,0.005715693,0.000080821,0.001206385,0.001772501,0.010208535,0.000925590,0.000620887,0.000076053,0.004999517,0.006516635,0.000960603,1.169240973,0.631259029,3.016892117,0.150041859,0.237443964,0.002770160,1.600368715,0.000216937,0.000174031,0.000171170,0.000170931,0.000169978,0.000167833,2.734038692,1.609670296,2.109541820,0.150043706,0.002347335,1.648225444,0.000200967,0.000166879,0.000163065,0.000149954,0.000143995,0.000139942,0.588029531,0.001053255,3.252926155,0.150165998,0.237768069,0.001147327,1.593187585,0.000203112,0.000254837,0.000173077,0.000146855,0.000279149,0.000155914,3.283810281,0.150021339,0.002512871,1.644363621,0.000188094,0.000160920,0.000166879,0.000161158,0.000158774,0.000160204,0.599121609,0.002524762,1.818014592,1.731472702,2.731756771,0.096604734,0.102996999,0.003457998,0.001277108,0.001455916,0.001029438,0.001946223,0.002961537,0.002169638,0.007167342,0.000952505,0.023425377,0.001893395,0.005023239,0.000491975,0.002558532,0.000093218,0.000070807,0.004486969,0.000117057,0.004704834
SamsungCamera,7,0,1479774374.226592,1479774618.321831,0.371445689,0.150092748,0.001152328,1.574659895,0.000661869,0.000187856,0.000162112,0.000154960,0.000156867,0.000200967,3.297401980,0.150151225,0.002254327,1.567826033,0.000236960,0.000415953,0.000171885,0.000160204,0.003636178,0.000178083,0.789523195,0.001394968,3.251562273,0.150104854,0.002713334,1.570643241,0.000219798,0.000175938,0.000189048,0.000180944,0.000174031,0.000164972,3.297806629,0.150030779,0.002421069,1.567684848,0.000209071,0.000178083,0.000172838,0.000175938,0.000174984,0.000161158,0.792217966,0.001021578,2.461427481,0.465944761,2.677743501,0.150027290,0.238511949,0.002156791,1.503634423,0.007804377,0.000193100,0.000162827,0.000158060,0.000160920,0.000164972,3.298891239,0.150162305,0.002451987,1.561844746,0.000241012,0.000185949,0.000162827,0.000164019,0.000349937,0.000177129,0.363726643,0.182259805,0.468172628,0.001342111,0.784490475,0.098413384,0.172954503,0.001646593,0.002307374,0.000033139,0.004138240,0.002646518,0.000942739,0.000058887,0.000668779,0.008518549,0.001454963,0.000070093,0.007774571,0.004691071,0.007042111,0.000205973,0.000056980,0.003651382,0.007262497,0.001021578,3.191337297,0.150087618,0.241794824,0.001226388,1.500610244,0.000233146,0.000188810,0.000164019,0.006773132,0.000213838,0.000187141,3.299605309,0.150106495,0.002296431,1.553189619,0.000225042,0.000754548,0.000190002,0.000162112,0.000160920,0.000159012,0.822683575,0.007875818,3.005485798,0.959346436,1.618939434,0.150054787,0.011235775,1.548765809,0.000243872,0.000184996,0.000163065,0.000156867,0.000159012,0.000163065
SamsungCamera,8,0,1479774644.473875,1479774774.697146,3.301452331,0.150165792,0.001664683,1.545798188,0.000236960,0.005630111,0.000206926,0.000161158,0.001246152,0.000197867,0.834326377,0.000957745,1.666474733,0.963103656,2.993370287,0.150341406,0.002564715,1.541293349,0.000247924,0.000180944,0.005605217,0.000195961,0.000157106,0.000160920,0.996203731,0.098788632,0.161166850,0.010647158,0.003311629,0.003454909,0.006856485,0.000069855,0.013005199,0.004622251,0.000068901,0.000055073,0.015435402,0.001344015,0.014189894,0.001131371,0.001022293,0.000080106,0.000969417,0.003189954,0.001279250,0.003626439,0.002007852,1.057352061,0.101954372,0.148986985,0.001149470,0.001045395,0.003758036,0.001046348,0.001084455,0.000078914,0.001365206,0.004922889,0.002451987,0.001340921,0.000682836,0.001108508,0.011569783,0.004268821,0.001726567,0.001110414,0.001399968,0.001101364,0.000066040,0.005257115,0.002748286,0.004926685,0.005337749,0.002606568,0.001035631,0.000671638,0.000085111,0.002522860,0.015695959,0.001017529,0.004427156,0.000907724,0.001119225,0.008579301,0.001050397,0.000510801,0.000075099,0.003225602,0.000915585,0.001022531,3.129292155,0.150231241,0.003626439,1.536366692,0.000241966,0.004143226,0.000193100,0.000161873,0.001047539,0.000194054,0.853643122,0.001025389,3.201358811,0.831218115,0.150059301,0.002339248,0.283670333,1.460860388,0.000243872,0.000179036,0.000172123,0.000567752,0.000180944,0.001690627,1.877118765,3.076927357,0.150079000,0.002341150,1.533197071,0.005004262,0.000200013,0.000164972,0.000158060,0.000158060,0.000160920,0.859777983,0.003248654,1.780639018
SamsungCamera,9,0,1479774775.106709,1479775008.475173,0.343279773,3.021353868,0.150116754,0.002434150,1.528414828,0.003985083,0.000197867,0.000147093,0.000143041,0.000144947,0.000143995,2.502981394,0.170764085,0.001137563,0.001678488,0.008856539,0.000969655,0.000882712,0.000077960,0.001731326,0.002293577,0.001214244,2.761749061,0.150009232,0.241231724,0.006143969,1.460389267,0.000248163,0.000186903,0.000164019,0.000162827,0.000164019,0.000161158,0.881042343,0.001090408,3.252947724,0.150033446,0.002407987,1.213348325,0.784576644,0.001288299,0.000162827,0.000132075,0.000129930,0.000131121,0.000176891,1.707751596,3.126416085,0.150153071,0.002739251,1.513589577,0.000237914,0.000184042,0.001544712,0.000187856,0.000162112,0.000999428,0.900223585,0.001076358,2.217677224,1.950190093,2.454666408,0.149952388,0.002259560,1.508983335,0.000235053,0.003177833,0.000163065,0.000119918,0.003527849,0.000185949,3.058720502,0.097350824,0.109285612,0.001803440,0.001770359,0.002850994,0.005694833,0.000305844,0.000059126,0.006172878,0.029971176,0.005069260,0.004876150,0.003434951,0.002850044,0.011956218,0.000925590,0.000890573,0.000081059,0.001156138,0.003711243,0.003232732,1.906594170,0.150090080,0.242956351,0.001031582,1.441866239,0.000261034,0.000184996,0.000176891,0.000166879,0.000159012,0.000164972,0.917704127,0.004362590,3.252513246,0.150179745,0.002485997,1.501252282,0.000246018,0.000181896,0.000179036,0.003061372,0.000191909,0.000158060,1.262042896,1.876614265,2.960717444,0.150247654,0.002461977,1.495493994,0.006711560,0.000186903,0.000153053,0.000149954,0.000149954,0.000154006
